averagerank.wholebrain,finalrank.wholebrain,finalrank.wholebrain.zscore,averagerank.hemisphere,finalrank.hemisphere
20474.3,12804,-0.985516138086686,10261.1,6368
20930.05,13490,-0.945518263764694,10495.05,6697
19526.15,11462,-1.06376270855332,9788.4,5795.5
18846.05,10586,-1.11483871133184,9458.3,5421
24482.8,19451.5,-0.597927406956306,12228.3,9558
23475.7,17799,-0.69427797155848,11732.1,8789.5
18840.6,10577,-1.11536346478505,9451.7,5411
18328.95,9956,-1.15157145305612,9199.95,5109
19675.35,11677,-1.05122693161567,9855.4,5871
19105.45,10918,-1.09548113950254,9577.3,5543
23543.85,17900,-0.688389071694747,11779.8,8853
19093.9,10902,-1.09641403453046,9585.1,5552
18473.8,10145,-1.14055163053884,9276.5,5194
19456.25,11370,-1.06912685496385,9772.1,5775
19354.55,11234.5,-1.07702730973153,9698.9,5687
23049.1,17053,-0.737774202235166,11533.6,8448
22443.45,15979,-0.800394780984173,11234.15,7930
19810.05,11854,-1.04090678036933,9946.9,5979
19227.65,11073,-1.08644371891958,9658.7,5643
22655.7,16354,-0.778530053767341,11335.2,8116
19971.45,12091,-1.02708827276829,10022.9,6064
19450.65,11358,-1.06982652623479,9765.2,5765
20240.6,12456,-1.00580660494391,10153.45,6233
19805.05,11849,-1.04119831006555,9931.7,5964
19573.15,11524,-1.06014774032014,9787.85,5793
18106.4,9656,-1.16906323482959,9050.4,4882
17378.3,8623,-1.22929327006955,8681.15,4336
17339.45,8570,-1.23238348484953,8656.3,4306
16985.4,8153,-1.25669706151465,8480.45,4091
16755.05,7867,-1.27337256013869,8311.05,3891
17443.6,8714,-1.22398742959827,8664.45,4311
18248.15,9842,-1.15821833013004,9108.2,4980.5
18987.55,10754.5,-1.10501416056908,9492.6,5455
19905.05,11978,-1.03367684390296,9967.1,5998
20975.1,13572,-0.940737176746614,10503.05,6721
21292.65,14088.5,-0.91062215912663,10640.7,6936
21740.8,14794,-0.869487318989363,10843.45,7256
20439.9,12756,-0.988314823170441,10181.3,6278
19066.85,10858,-1.09897949585723,9494.3,5457
18585.25,10273,-1.13308847031549,9219.4,5141
18186.65,9762,-1.16288280526963,9009.5,4825
18090.55,9626,-1.17081241300693,8956.5,4752
18486.05,10162,-1.13956042957168,9148.5,5032
21657,14665,-0.877008785151953,10851.85,7272
22894.75,16773,-0.754099865223734,11503,8396
22736.95,16492,-0.770483834151547,11329.75,8100
24601.85,19641,-0.5868784314694,12246.25,9588
25279.45,20718,-0.524082934902658,12563.85,10130
25504.4,21091.5,-0.502305666594693,12645.9,10266
26325.5,22397,-0.426187262910495,13050.3,10926
26551.85,22785,-0.403564558483479,13166.55,11133
25902.95,21714,-0.466010219414752,12863.85,10622
24882.4,20092,-0.560582452869957,12311.6,9697
24547.9,19559,-0.591659518487481,12135.5,9418
22445.3,15983,-0.800161557227194,11168.5,7808
22633.1,16313,-0.780920597276381,11263,7982
21904,15052,-0.854444386664182,10873.2,7308
19727.05,11747,-1.04714551586853,9795.1,5801
19437.05,11339,-1.07093433908044,9633.5,5605
19782.1,11823,-1.04271426448592,9812.05,5817
20760.5,13248,-0.959628301061957,10275.05,6392
21354.55,14184,-0.905053941928744,10608.4,6888
22818.15,16652,-0.761154883872365,11348.75,8139
23538.8,17890,-0.688972131087196,11689.9,8717.5
24181.95,18933,-0.62815903645478,11980.45,9156
24438.65,19380,-0.602096281612316,12202.45,9519
25877.75,21670,-0.468575680741527,12925.95,10712
27560.85,24461,-0.30584380430905,13623.65,11951
32954.75,34067,0.254243048077326,16313.35,16792
31634.75,31584,0.109469400932274,15696.55,15763.5
35206.45,38866,0.534053250513534,17533.85,19251
38432.85,45370,0.913275079362272,19121.45,22496
40225.15,48868,1.11722925484088,19999.05,24191
41025.35,50606,1.2185649772485,20399.45,24943
44417.15,56843,1.58221912031885,22225.65,28513
45984.1,58249,1.66419727089716,22992.65,29204
47303.8,58813,1.69708182063128,23672.25,29478
47819.2,58918,1.70320394425199,23942.05,29514
48204.6,58989,1.70734366593838,24143.35,29544
49853.75,59261,1.72320288141298,25136.3,29660
48491.95,59042,1.71043388071835,24278.8,29560
18854.3,10596,-1.11425565193939,9414.75,5366
17908.4,9359.5,-1.1863509458157,8868.75,4610
16778.95,7896,-1.27168168790059,8319.1,3902
17268.85,8479,-1.23768932532082,8560.4,4184
17292.75,8515,-1.235590311508,8592.4,4226
18606.45,10295,-1.13180573965211,9265.3,5184
19722.6,11744,-1.04732043368627,9856.25,5874
19759.2,11792,-1.04452174860251,9886.45,5919
21780.25,14857,-0.865814044816935,10903.8,7367
22674.05,16381,-0.776955793407729,11339,8120
22598.2,16244,-0.784943707084278,11272.05,7997
21308.85,14119,-0.908843827979661,10606.6,6885
20408.85,12713,-0.990821978557971,10157.7,6239
18872.95,10620,-1.11285630939752,9392.1,5335
18580.85,10269,-1.13332169407247,9222.3,5146
18230.75,9826,-1.15915122515796,9043.7,4875
18739.05,10468,-1.12171881216274,9292,5208.5
19000.1,10772.5,-1.10396465366267,9413.2,5363
21283.75,14069.5,-0.911729971972283,10573.85,6836
22848.4,16701,-0.758297892849365,11360.1,8164
24205.05,18989,-0.624893903857066,12063.65,9303
25155.9,20530,-0.535044451480697,12515.3,10048
25618.25,21275,-0.491606526743257,12709.55,10362
26385.7,22503,-0.420006833350537,13090,10990
26224.35,22231,-0.435866048825146,13010.05,10850
25771.1,21522,-0.47720495974977,12808.5,10533
25713.6,21432,-0.48245249428181,12753.9,10444.5
24450.9,19398,-0.601046774705908,12102.5,9365
22655.35,16350,-0.77876327752432,11209.95,7875
20843.6,13367,-0.952689894291815,10339.6,6491
20504.25,12845,-0.983125594577646,10163.8,6248.5
20161.35,12343,-1.01239517607858,10024.9,6068
20012.75,12144.5,-1.02396890501869,9931.5,5963
19874.7,11943,-1.03571755177653,9875.15,5904
20461.85,12784,-0.986682256871584,10153.6,6234
21536.3,14469,-0.888436749243951,10653.95,6960
22443.85,15982,-0.800219863166438,11149.4,7776
23034.1,17028,-0.739231850716288,11430,8279
23361.3,17601,-0.705822547528968,11581.4,8533
24469.55,19426,-0.599414208407051,12198.85,9513.5
25921.9,21738,-0.464610876872874,12925.4,10711
27240.95,23906,-0.338203600589961,13436.55,11602
30004.65,28729.5,-0.0569649026422537,14835.85,14214
30399.35,29415,-0.0169961812898843,15106.15,14719
31900.05,32080,0.138389146797737,15881.35,16058
37024.05,42668,0.75573243152259,18410.65,20998
40131.75,48689,1.10679249171605,19979.65,24149.5
42389.75,53436,1.38357078531152,21175.25,26598
43901.3,56176,1.54332905884251,21963.2,28123
45478.2,57907,1.64425663967541,22738.75,29033
46748.7,58635,1.68670336344569,23408.65,29393
47805.9,58914,1.70297072049501,23932.65,29510
48430.3,59027,1.70955929162968,24256.35,29555
48640.9,59067,1.71189152919948,24362.15,29571
49840.3,59257,1.722969657656,25016.85,29652
18038.45,9553,-1.17506874657181,8949.9,4736
17722,9084,-1.20241423207766,8816.55,4531
17745.35,9116,-1.20054844202183,8811.6,4525
18657.5,10358,-1.12813246547968,9291.35,5206
19612.95,11581,-1.05682430178318,9767.8,5767
20997.9,13600.5,-0.939075457478135,10475.15,6677
21613.3,14587,-0.881556648413054,10814.65,7208
22175.45,15525.5,-0.826836524431729,11093.7,7677
23037.65,17035,-0.738823709141573,11519.3,8421
23252.3,17403,-0.717367123499455,11603.85,8572
23030.1,17016.5,-0.739902369017604,11475.75,8348.5
21039.5,13666,-0.935256418457595,10457.45,6652.5
20352,12623,-0.996069513090011,10121.05,6199.5
19570.85,11522,-1.06026435219863,9741.2,5740
19385.55,11277,-1.07454930731363,9608.3,5579
19329.55,11201,-1.07898055869624,9576.6,5542
19603.8,11562,-1.05793211462883,9713.8,5708
19898.35,11974,-1.03391006765994,9867.35,5890.5
22887.85,16761,-0.754799536494672,11383.65,8201
24407.55,19330,-0.60501157857456,12176.15,9477
25170.6,20553,-0.533703414878064,12525.9,10071
25882.75,21678,-0.468109233227568,12864.35,10624
25872,21663,-0.468983822316241,12827.3,10560
26611.2,22896,-0.397092599227296,13187.6,11163.5
25782.7,21538,-0.476272064721852,12834.3,10572
25275.25,20710,-0.524549382416617,12582.35,10170
22771.7,16556,-0.766752254039874,11279.9,8009
22461.9,16015,-0.798295767171357,11097.9,7687
21433.3,14306,-0.897940617340867,10602.65,6879
20295.3,12533,-1.00131704762205,10062.25,6120
20387.8,12675,-0.993037604249277,10136.35,6213
20364.2,12644,-0.994845088365868,10115.05,6185
20396.8,12691,-0.992104709221358,10118.95,6196
20731.65,13194,-0.962776821781181,10304.2,6430.5
21608.2,14580,-0.881964789987769,10694.25,7026
22231.65,15630,-0.820743553780638,11031.5,7560
22956.7,16888,-0.747394682210572,11389.65,8210
23320.85,17536,-0.709612433579886,11561.45,8493
23922.1,18498,-0.653522120026305,11840,8953
24695.7,19784,-0.578540682157382,12310.7,9696
26133.2,22090,-0.444087186258674,12937.7,10730
26266.3,22299,-0.431901244956493,13098.8,11008
30459.55,29522,-0.0107574457906815,15128.75,14756
31747.9,31787,0.121305506598985,15784.7,15902
36829.65,42260,0.731943608310677,18313.85,20795
39273.85,47070,1.01239517607858,19548.55,23334
42915.5,54436,1.44187672455641,21422.7,27096
43559,55615,1.51061942692613,21775.3,27798
45190.8,57662,1.62997168456041,22634.8,28951
46993.55,58719,1.69160106234226,23581.4,29450
46038.75,58282,1.66612136689224,23120.2,29268
46583.5,58570,1.68291347739477,23364.45,29374
49026.3,59126,1.71533157961492,24624.95,29606
49941.5,59269,1.72366932892694,25068.65,29654
18116.15,9666,-1.16848017543714,8982.5,4782
17688.55,9037,-1.20515461122217,8784,4482
18288.4,9892,-1.15530303316779,9087.65,4940
19456.3,11371,-1.06906854902461,9701.45,5689
19882,11949,-1.03536771614106,9927.75,5958
21833.8,14936,-0.861207875616589,10925.85,7391
22536.5,16143,-0.790832606948012,11295.35,8041.5
23175.15,17260.5,-0.725675719841852,11589.9,8550
23605.9,18011.5,-0.681887959468942,11792.75,8875
23515.55,17851,-0.691246062717746,11729.3,8783
23456.75,17756,-0.696785126946011,11690.1,8719
22836.55,16681,-0.759464011634263,11349.9,8143
22573.9,16198,-0.787625780289543,11343.05,8126
22632.75,16311,-0.781037209154871,11262.7,7979.5
21402.65,14263,-0.900447772728398,10630,6918
20031.8,12173,-1.02230718575021,9937.6,5969
20342.3,12607,-0.997002408117929,10098.8,6166.5
21481.05,14375,-0.89391750753297,10706.15,7042.5
23633.9,18046,-0.679876404564994,11784.5,8865
24849.9,20047,-0.563206220135977,12388,9838
24535.75,19536,-0.593000555090114,12212.05,9535.5
25016.7,20293,-0.548862959081735,12411.2,9882
25930.8,21755.5,-0.463590522936089,12893.3,10658
24068.45,18732,-0.639878530243002,11974.45,9149
23732.95,18198,-0.671013901799771,11812.25,8906.5
23163.1,17245,-0.726579461900147,11483.1,8358
22337.4,15799,-0.810889850048253,11070.45,7635
21628,14616,-0.879865776174953,10702.85,7036
21210.2,13944,-0.919047367347516,10478,6680.5
20422.7,12732,-0.989714165712318,10166.65,6254
20172,12362,-1.01128736323293,10040.35,6085
20723.7,13180,-0.963593104930609,10267.75,6374
20988.9,13591,-0.939629363900961,10417.75,6588
21627.2,14614,-0.879982388053443,10727.45,7067
22124.6,15418,-0.833104412900554,10980.55,7486
22636.4,16317,-0.780687373519402,11219.3,7897
22963,16900,-0.746695010939633,11379.7,8197.5
23658.9,18085,-0.677602472934443,11681.7,8702.5
25116.75,20454,-0.539475702863308,12425.15,9902
25644.8,21316,-0.489215983234216,12686.4,10326
26131.8,22087,-0.444262104076409,12937.5,10728
29614.1,28025.5,-0.0980122838706534,14666.6,13881
31379.1,31133,0.0831734223328299,15566.3,15514
33783.25,35771,0.353596368550611,16790.35,17696
38549.15,45621,0.927909870112739,19176.75,22603
42638.3,53912,1.41132441239209,21269.9,26802
44139.5,56481,1.5611123703122,22050.4,28256
43296.35,55171,1.4847315899014,21705.35,27664
43735.25,55918,1.52828612651733,21946,28093
44562.25,56999.5,1.59134399981067,22370.1,28670
44758.1,57231,1.60484182474587,22436.25,28749
47294.6,58809,1.6968485968743,23717.45,29481
47893.15,58935,1.70419514521915,23996.1,29522
17012.3,8186,-1.25477296551957,8424.15,4023
17882.3,9315,-1.18894556011209,8866.05,4604
19138.7,10955,-1.09332381975048,9536.95,5502
19635.9,11622,-1.05443375827414,9798.35,5804
19932.9,12018.5,-1.03131545336354,9955.45,5988
21033.9,13659,-0.935664560032309,10528.85,6773
24444.55,19386,-0.601746445976846,12324,9718
23609.7,18018,-0.68150897086385,11796.55,8879
24205,18988,-0.624952209796311,12088.65,9340
24560.05,19573,-0.590843235338053,12257.1,9611.5
25660.7,21347,-0.487408499117625,12930.15,10719
26978.05,23484,-0.362808706951303,13520.45,11765
26190.35,22177,-0.439014569544369,13166.05,11131.5
23571.75,17956,-0.685123939097033,11751.65,8816
23132.7,17186,-0.730019512315596,11520,8424.5
20833.1,13350,-0.953681095258978,10352,6507
21864.9,14991,-0.85800104895812,10906.7,7369
22872.05,16744,-0.755790737461835,11399.75,8233
24212.7,19003,-0.624077620707638,12085.4,9336
24816.8,19985,-0.56682118836916,12347.7,9762
24016.9,18662,-0.643959945990144,11968.8,9143.5
24433.25,19372,-0.602562729126275,12161.65,9452
24128.3,18845,-0.63328995910833,12035.4,9256
24927.5,20162,-0.556501037122815,12361.2,9785
24161.35,18892,-0.63054957996382,11947.25,9114
23469.15,17786,-0.695035948768664,11606.2,8577
22962.05,16897,-0.746869928757368,11353.8,8150.5
22322.25,15776,-0.812230886650885,11045.1,7580
21303.9,14112,-0.909251969554375,10606.65,6886
20989.7,13594,-0.939454446083226,10420.85,6593
21047.8,13676,-0.934673359065146,10431.05,6611.5
21204.7,13934,-0.919630426739965,10525.55,6767
21662.4,14673,-0.876542337637994,10736.05,7084
21896.6,15043,-0.854969140117386,10856.75,7279
22237.4,15643,-0.819985576570455,10997.85,7511.5
22396.7,15903.5,-0.804796879397162,11104.05,7696
23095.7,17129,-0.733342950852554,11447.6,8309
24740.35,19851,-0.574634184227974,12236.85,9571
25506.05,21093,-0.502218207685826,12608.85,10205
25813.95,21577,-0.473998133091301,12790.55,10511
29302.25,27496,-0.128885278700821,14509.75,13615
30551.9,29670,-0.00212816678243834,15147.3,14784.5
35442.95,39379,0.56396419734616,17591.15,19374
38188.05,44926,0.887387242337543,18997.35,22239
42490.55,53635,1.39517366722126,21177.65,26600
43894.25,56168,1.54286261132855,21917.25,28045
44964.75,57445,1.61731929574427,22503.65,28818
42491.65,53639,1.39540689097824,21260.35,26785
44721.2,57188,1.60233466935834,22448.05,28765
45204.2,57671,1.63049643801362,22646.45,28960
46945.2,58706,1.69084308513207,23534.65,29438
47328.8,58818,1.6973733503275,23720.25,29482
17138.3,8313,-1.24736811123547,8481.55,4092
18407.3,10057,-1.14568255319239,9128.5,5006
19497.2,11417,-1.06638647581934,9726.7,5725
20039.95,12185.5,-1.02157836150965,10010.15,6045
20421.65,12731,-0.989772471651563,10174.55,6267
22835.95,16680,-0.759522317573508,11509.55,8408
24489.35,19464,-0.597198582715745,12331.95,9734
24487.6,19461,-0.59737350053348,12245.3,9585
25896.15,21703,-0.466651584746445,12937.95,10731
27177.15,23815,-0.343509441061246,13668.75,12025
27725.75,24744,-0.289343223502747,13925.55,12546
27340.15,24056,-0.329457709703229,13722.25,12145
26554.5,22790,-0.403273028787254,13359.6,11473
25810.8,21574,-0.474173050909036,13004.1,10837
24214.75,19010,-0.623669479132923,12186.95,9497
23519.05,17856,-0.690954533021522,11827.95,8931
23829.75,18354,-0.661918175277569,11903.85,9047
25114.1,20450,-0.539708926620288,12542.3,10099
24738.7,19847,-0.574867407984954,12302.7,9685
24228.05,19029,-0.622561666287271,12067.25,9308
24535.9,19537,-0.592942249150869,12211.3,9531
24732.7,19836,-0.575508773316648,12266.5,9629
25005.3,20277,-0.549795854109653,12402.7,9865
25542.75,21158,-0.498428321634908,12647.75,10269
25144.15,20499,-0.536851935597288,12443.05,9933
23947.25,18551,-0.650431905246326,11839.3,8952
23051.15,17055,-0.737657590356676,11425.9,8271
22629.3,16306,-0.781328738851095,11236.75,7937
22144.4,15454,-0.831005399087738,10997.85,7511.5
21496.6,14399,-0.892518164991093,10648.35,6951
21549.15,14487,-0.887387242337543,10681.5,7006
21881.05,15018,-0.856426788598509,10846.6,7262
22461.65,16014,-0.798354073110602,11139.1,7758
22419.3,15941.5,-0.802581253705856,11096.65,7686
22655.6,16352.5,-0.778617512676208,11213.65,7885
22853,16706,-0.758006363153141,11328.05,8095
24885.85,20096,-0.560349229112977,12349.45,9766
25439.1,20986,-0.508456943185029,12570.9,10145
25590.85,21236,-0.493880458373807,12674.25,10307
26266.05,22295.5,-0.43210531574385,13005.75,10842
33587.65,35348,0.328932956250025,16687.35,17515
36323.65,41231,0.671946796827689,18005.85,20186
37746.15,44030,0.835145120774125,18760.35,21717
41175.65,50948,1.23850560847025,20533.05,25235
43763.25,55953,1.5303268343909,21825.25,27895
43367.45,55305,1.49254458576022,21564.15,27390
44340.15,56746,1.5765634442121,22176.75,28441.5
44692.7,57156,1.6004688793025,22374.95,28673
45157.05,57631,1.62816420044382,22610.1,28931
45535.95,57953,1.64693871288067,22781.8,29066
47415.55,58840,1.69865608099089,23764.2,29492
18397.65,10041,-1.14661544822031,9130.25,5009
18994.95,10764,-1.10446025414625,9453.85,5416
20115.95,12290,-1.01548539085856,10040.65,6086
20799.85,13297,-0.956771310038957,10392.15,6557
21081.35,13736,-0.931175002710453,10502.15,6719
23520.75,17860,-0.690721309264542,11864.85,8993
24671.35,19747,-0.580698001909443,12367.95,9800
26846.1,23276,-0.37493634231424,13547.8,11817.5
27531.4,24410,-0.308817407210539,13866.6,12437
27818.45,24914,-0.279431213831116,14030.85,12723
26973.35,23475.5,-0.363304307434885,13456.95,11638
27892.4,25050,-0.271501606093812,14014.9,12688
27018.95,23556,-0.358610679325672,13594.45,11903
26066.85,21985,-0.450209309879388,13137.35,11077
24860.45,20063,-0.562273325108058,12497.05,10026
25367.55,20878.5,-0.514724831653854,12750.15,10433
25570.2,21202,-0.495862860308133,12757.8,10452
26064.1,21980.5,-0.45047168660599,12977.7,10805
25547.5,21165,-0.498020180060194,12679,10314
25204.3,20613,-0.530205058523371,12497.5,10027
24972.35,20225,-0.552827762950387,12379.65,9831
25340.15,20827,-0.517727587524966,12564.15,10131
26027.2,21912,-0.454465643444264,12913.3,10688
28127.3,25442,-0.248645677909817,13967.8,12613
25945.25,21781,-0.462103721485344,12913.8,10690
25655.3,21338,-0.487933252570829,12718.45,10383
23868.4,18415,-0.658361512983631,11857.25,8983
23126.2,17179,-0.73042765389031,11499.15,8391
22536.15,16142,-0.790890912887257,11196.5,7852
21869.35,14998,-0.857592907383406,10849.8,7266
22100.6,15380,-0.83532003859186,10971.45,7469
22423.6,15950,-0.802085653222275,11141.55,7763
22821.9,16657,-0.76086335417614,11323.35,8083
22927.2,16838.5,-0.750280826203194,11363.45,8171
23212.25,17329.5,-0.721652610033955,11490.95,8378
24338.95,19201.5,-0.612503891767528,12056.65,9290
25736.3,21464,-0.480586704225973,12752.7,10439.5
25727.35,21453,-0.481228069557667,12723.05,10393.5
26060.05,21974,-0.450850675211081,12908.75,10679.5
33324.85,34850,0.299896598506071,16545.05,17238
36207.9,40995,0.658186595165896,17927.3,20039.5
37430.15,43448,0.801211064133602,18542.75,21291
40277.85,48978,1.12364290815782,20089.05,24340
42191.85,53068,1.36211419966941,21043.75,26342
43471.55,55471,1.50222337167487,21633.75,27518
44160.25,56517,1.56321138412502,22069.45,28296
43633.35,55753,1.51866564654192,21834.65,27908
43430.15,55408,1.49855009750244,21746,27742
43307.5,55185,1.48554787305083,21674.45,27602.5
44689.65,57154,1.60035226742401,22411.3,28719
18190.6,9768,-1.16253296963416,9051.5,4884
19684.75,11693,-1.05029403658775,9797.55,5802
19751.1,11779,-1.04527972581269,9884.6,5916
21226.25,13965,-0.917822942623374,10590.85,6865
22139.75,15445.5,-0.83150099957132,11064.05,7624
23865.55,18413,-0.658478124862121,11933.75,9093
24762.25,19887,-0.572535170415158,12408.55,9879
